Category 1,Category 2,Category 3,Avg Buyer L365D,Avg Buyer L180D,Avg Buyer L90D,Avg Buyer L30D,Avg Orders L365D,Avg Orders L180D,Avg Orders L90D,Avg Orders L30D,Avg UV L365D,Avg UV L180D,Avg UV L90D,Avg UV L30D,Visible Products,Visible Sellers,Selling Sellers L30D,Selling Products L30D
"TV, Audio / Video, Gaming & Wearables",TV Accessories,TV Receivers,0.7996031746031742,0.6926163723916529,0.5827922077922071,0.5270935960591129,0.8432539682539671,0.73836276083467,0.625,0.5615763546798028,70.08140900195686,70.08140900195686,70.08140900195686,70.08140900195686,72,31,7.0,9.0
Mobiles & Tablets,Mobile Accessories,Car Mounts,0.8689492325855958,0.7142857142857143,0.6174603174603172,0.5238095238095228,0.9248327430145601,0.7730158730158728,0.6555555555555542,0.5428571428571428,51.61174168297429,51.61174168297429,51.61174168297429,51.61174168297429,132,47,9.0,12.0
Mobiles & Tablets,Landline Phones,,0.7572622363708714,0.6022727272727272,0.5484400656814443,0.5221674876847285,0.7879029048945471,0.6314935064935057,0.5763546798029543,0.5615763546798028,56.16908023483343,56.16908023483343,56.16908023483343,56.16908023483343,92,45,8.0,11.0
Home Appliances,Small Kitchen Appliances,Electric Food Steamers,0.7596114933225414,0.8505747126436771,0.6218487394957971,0.5132275132275128,0.7891541885876157,0.8834154351395729,0.6470588235294114,0.5343915343915343,61.745596868884284,61.745596868884284,61.745596868884284,61.745596868884284,58,37,6.0,7.0
Cameras,Camera Accessories,Battery Chargers,0.4399494310998729,0.48326530612244856,0.4870129870129857,0.5073891625615757,0.4568057311420143,0.49877551020408145,0.5064935064935058,0.5221674876847285,24.411741682974544,24.411741682974544,24.411741682974544,24.411741682974544,75,18,5.0,12.0
Health & Beauty,Men's Care,Deodorants,0.44417077175697856,0.42606516290726715,0.4551495016611286,0.5073891625615757,0.4556650246305414,0.43358395989974857,0.4651162790697671,0.5123152709359601,23.992954990215257,23.992954990215257,23.992954990215257,23.992954990215257,38,12,6.0,11.0
Computers & Laptops,Network Components,Wireless USB Adapters,0.43590850237375856,0.4802955665024629,0.5048701298701286,0.5024630541871914,0.45187742770824285,0.4926108374384229,0.5146103896103885,0.5073891625615757,31.74568288854,31.74568288854,31.74568288854,31.74568288854,58,34,6.0,7.0
Home Appliances,Small Kitchen Appliances,Rice Cookers,0.5550082101806229,0.47894302229562286,0.48604269293924424,0.5024630541871914,0.58415435139573,0.5086705202312128,0.5123152709359601,0.5320197044334971,76.79765166340485,76.79765166340485,76.79765166340485,76.79765166340485,171,30,9.0,15.0
Health & Beauty,Makeup,Makeup Removers,0.4851994851994843,0.4578111946532986,0.4371772805507743,0.5,0.4967824967824957,0.4661654135338343,0.4475043029259886,0.5054945054945043,31.63131115459857,31.63131115459857,31.63131115459857,31.63131115459857,44,19,6.0,10.0
Health & Beauty,Medical Supplies,First Aid Supplies,0.5187755102040814,0.50204081632653,0.48837209302325574,0.5,0.5391836734693871,0.5314285714285715,0.5249169435215942,0.5380952380952372,39.46927592954972,39.46927592954972,39.46927592954972,39.46927592954972,83,21,7.0,12.0
Groceries,Beverages,Powdered drink mixes,0.41503267973856145,0.4370300751879686,0.5174216027874557,0.4926108374384229,0.45424836601307145,0.4924812030075186,0.5348432055749128,0.5073891625615757,12.349902152641857,12.349902152641857,12.349902152641857,12.349902152641857,19,5,2.0,8.0
"TV, Audio / Video, Gaming & Wearables",Audio,Portable Players,0.74261432618373,0.5930232558139529,0.5598006644518272,0.48901098901098855,0.7762039660056657,0.62126245847176,0.5797342192691028,0.5054945054945043,104.57064579256344,104.57064579256344,104.57064579256344,104.57064579256344,89,39,8.0,10.0
Mother & Baby,Feeding,Highchairs & Booster Seats,0.36936090225563856,0.3964285714285714,0.4369747899159657,0.48469387755102,0.3848684210526314,0.4116071428571429,0.4554621848739486,0.5051020408163257,33.20391389432457,33.20391389432457,33.20391389432457,33.20391389432457,20,11,6.0,9.0
Health & Beauty,Beauty Tools,Portable Saunas,1.4202611792639488,1.2727272727272714,0.5016611295681057,0.4744897959183671,1.4780371982588,1.3222402597402585,0.5182724252491686,0.48469387755102,56.75616438356143,56.75616438356143,56.75616438356143,56.75616438356143,192,88,8.0,9.0
Mobiles & Tablets,Tablets,,0.7906122448979586,0.6503322259136199,0.5681063122923585,0.47290640394088573,0.8224489795918357,0.66611295681063,0.5797342192691028,0.4827586206896543,442.73626373626286,442.73626373626286,442.73626373626286,442.73626373626286,33,9,4.0,8.0
Computers & Laptops,Computer Accessories,Cooling Pads/Cooling Stands,0.82324455205811,0.5513784461152872,0.5698051948051943,0.46938775510203995,0.8510895883777229,0.5730994152046771,0.5925324675324671,0.49489795918367285,60.32172211350286,60.32172211350286,60.32172211350286,60.32172211350286,66,36,5.0,7.0
Mother & Baby,Baby Gear,"Swings, Jumpers & Bouncers",0.43071000855431857,0.42251082251082145,0.42682926829268286,0.45918367346938715,0.44610778443113713,0.4389610389610386,0.43902439024390144,0.47959183673469286,48.424266144814,48.424266144814,48.424266144814,48.424266144814,47,20,4.0,7.0
Groceries,Fresh Produce,Fresh Fruit,0.35135135135135,0.38392857142857145,0.38392857142857145,0.4560439560439557,0.36100386100386,0.3950892857142857,0.3950892857142857,0.4725274725274714,13.63447725458897,13.63447725458897,13.63447725458897,13.63447725458897,4,1,1.0,4.0
Cameras,Lenses,Lens Accessories,0.5710272873194214,0.5930979133226314,0.5537720706260029,0.4482758620689643,0.6292134831460672,0.6436597110754414,0.6003210272873185,0.4876847290640386,28.56436420722134,28.56436420722134,28.56436420722134,28.56436420722134,31,4,2.0,9.0
"TV, Audio / Video, Gaming & Wearables",Gadgets,Laser Pointers,0.4039408866995071,0.41446208112874716,0.4521008403361343,0.44334975369458,0.44379758172861566,0.4559082892416214,0.5058823529411757,0.4679802955665014,28.745988258316856,28.745988258316856,28.745988258316856,28.745988258316856,41,24,9.0,10.0
Pet Supplies,Cat,Cat Food,0.39399454049135574,0.43376623376623286,0.42857142857142855,0.4428571428571429,0.4099181073703357,0.45021645021645,0.44387755102040716,0.46190476190476143,8.47514677103717,8.47514677103717,8.47514677103717,8.47514677103717,21,4,3.0,10.0
Mother & Baby,Nursery,Baby Furniture,0.4202172096908928,0.45912469033856285,0.45425361155698146,0.43333333333333285,0.43984962406015,0.47646573080099003,0.4799357945425357,0.4523809523809514,58.822700587084,58.822700587084,58.822700587084,58.822700587084,52,18,5.0,8.0
Computers & Laptops,Network Components,Range extender,0.5759183673469386,0.5477551020408157,0.4679802955665014,0.42857142857142855,0.6016326530612243,0.5697959183673457,0.4926108374384229,0.43842364532019573,40.77729941291572,40.77729941291572,40.77729941291572,40.77729941291572,53,30,3.0,4.0
Home Appliances,Small Kitchen Appliances,Fryers,0.6839963833634713,0.45284780578898143,0.5194805194805185,0.4234693877551014,0.7111211573236885,0.46311858076563855,0.5361781076066786,0.44387755102040716,110.048665620094,110.048665620094,110.048665620094,110.048665620094,42,17,3.0,8.0
Mother & Baby,Baby Personal Care,Shampoo & Conditioners,0.5416149068322972,0.5238095238095228,0.5249169435215942,0.41836734693877425,0.55031055900621,0.5311986863711,0.5332225913621257,0.41836734693877425,20.93150684931506,20.93150684931506,20.93150684931506,20.93150684931506,27,10,4.0,7.0
Cameras,Camera Accessories,Camera Screen Protector,0.3329583802024743,0.3737646001796943,0.4113597246127357,0.4126984126984114,0.3408323959505057,0.38364779874213717,0.41824440619621284,0.42328042328042287,22.356357927786487,22.356357927786487,22.356357927786487,22.356357927786487,29,7,3.0,7.0
Groceries,Beverages,Soft Drinks,0.4685193226226657,0.4155052264808357,0.44873949579831857,0.40211640211640143,0.48111159357359856,0.43292682926829146,0.46050420168067147,0.41798941798941713,67.2180039138943,67.2180039138943,67.2180039138943,67.2180039138943,20,4,2.0,7.0
Health & Beauty,Medical Supplies,Medical Tests,0.7000000000000001,0.9777587681779286,0.33749999999999997,0.39999999999999997,0.7291005291005286,1.0196749358426,0.35714285714285715,0.42380952380952286,26.164383561643827,26.164383561643827,26.164383561643827,26.164383561643827,20,11,3.0,5.0
Health & Beauty,Personal Care,Adult Diapers & Incontinence,0.3245033112582772,0.35500427715996574,0.38435374149659857,0.39901477832512283,0.34720908230842,0.37467921300256574,0.39625850340136004,0.40886699507389146,14.444618395303314,14.444618395303314,14.444618395303314,14.444618395303314,31,12,5.0,8.0
Cameras,Security Cameras & Systems,IP Security Cameras,0.49495798319327716,0.45417010734929714,0.4436974789915957,0.39795918367346855,0.5231092436974786,0.47481420313790146,0.4588235294117643,0.4030612244897957,61.96007827788628,61.96007827788628,61.96007827788628,61.96007827788628,110,42,7.0,8.0
Mobiles & Tablets,Mobile Accessories,Car Chargers,0.41849255039439004,0.3800539083557943,0.36080586080586,0.39682539682539575,0.43207712532865855,0.3926325247079957,0.37362637362637285,0.41798941798941713,27.928571428571427,27.928571428571427,27.928571428571427,27.928571428571427,120,48,7.0,9.0
"TV, Audio / Video, Gaming & Wearables",Televisions,Smart Televisions,0.56184390689183,0.3470824949698185,0.41333333333333283,0.39560439560439425,0.5787311729803742,0.3511066398390329,0.41904761904761856,0.4010989010989,307.7080234833657,307.7080234833657,307.7080234833657,307.7080234833657,105,19,3.0,6.0
Home Appliances,Washers & Dryers,Washing Machines,0.8695652173913043,0.4844322344322343,0.4306122448979585,0.39428571428571424,0.89352262644188,0.4926739926739914,0.4387755102040814,0.4057142857142857,371.68219178082,371.68219178082,371.68219178082,371.68219178082,162,21,3.0,8.0
"TV, Audio / Video, Gaming & Wearables",TV Accessories,Wall Mounts & Protectors,0.5819209039548013,0.4759183673469386,0.47342192691029855,0.39285714285714285,0.6093623890234057,0.5004081632653057,0.5,0.41836734693877425,35.17495107632086,35.17495107632086,35.17495107632086,35.17495107632086,82,37,4.0,6.0
Home Appliances,Small Kitchen Appliances,Coffee & Tea Appliances,1.7138888888888857,1.061224489795917,0.5596638655462172,0.39153439153439146,1.7579365079365001,1.0873469387755101,0.5663865546218486,0.39153439153439146,137.650097847358,137.650097847358,137.650097847358,137.650097847358,45,33,4.0,5.0
Groceries,Snacks,Chips,0.39501133786848003,0.3907834101382486,0.40926640926640856,0.39153439153439146,0.40090702947845713,0.39631336405529854,0.4150579150579143,0.39682539682539575,12.506457925636,12.506457925636,12.506457925636,12.506457925636,12,2,1.0,8.0
Mother & Baby,Baby Personal Care,Sun Protection,0.4402515723270429,0.4467532467532457,0.4387755102040814,0.39010989010989,0.4546271338724157,0.4658008658008657,0.45408163265306,0.4065934065934057,14.458708414872772,14.458708414872772,14.458708414872772,14.458708414872772,1,1,1.0,1.0
Cameras,Camera Accessories,Lighting & Studio Equipment,0.4785926239932171,0.44860627177700285,0.41048824593128286,0.38095238095238,0.49554896142433147,0.46515679442508573,0.42857142857142855,0.38095238095238,47.091193737768855,47.091193737768855,47.091193737768855,47.091193737768855,68,25,6.0,8.0
Mother & Baby,Baby Health Care,Nail Care,0.37800687285223283,0.4372822299651557,0.3877551020408157,0.38095238095238,0.3863524791359843,0.44773519163763,0.39332096474953576,0.3862433862433857,16.492367906066512,16.492367906066512,16.492367906066512,16.492367906066512,54,21,3.0,4.0
Mother & Baby,Maternity Care,Pregnancy Pillows,0.28258602711157427,0.29154518950437286,0.32600732600732574,0.37619047619047574,0.2893639207507814,0.3012633624878514,0.34065934065934,0.3952380952380943,17.9890410958904,17.9890410958904,17.9890410958904,17.9890410958904,7,4,3.0,4.0
Home Appliances,Kitchen Appliances,Microwaves,0.5347358121330714,0.35767991407089145,0.38311688311688286,0.3726708074534157,0.5523483365949114,0.3694951664876472,0.3939393939393928,0.39751552795031,104.47959183673457,104.47959183673457,104.47959183673457,104.47959183673457,69,15,3.0,7.0
Home Appliances,Small Kitchen Appliances,Toasters,0.40446428571428567,0.34338952972493286,0.3053571428571429,0.3724489795918357,0.4116071428571429,0.35137533274179145,0.3125,0.3724489795918357,23.931898238747543,23.931898238747543,23.931898238747543,23.931898238747543,36,19,5.0,6.0
Groceries,Fresh Produce,Other Vegetables,0.3231850117096014,0.3231850117096014,0.3231850117096014,0.37012987012987,0.3348946135831371,0.3348946135831371,0.3348946135831371,0.38311688311688286,19.62857142857143,19.62857142857143,19.62857142857143,19.62857142857143,3,1,1.0,2.0
Groceries,Snacks,Local Specialty,0.5255832992222672,0.5394088669950728,0.4184873949579829,0.36734693877551,0.5497339336880872,0.5615763546798028,0.43529411764705855,0.37755102040816285,29.441095890410857,29.441095890410857,29.441095890410857,29.441095890410857,28,6,2.0,11.0
Home Appliances,Irons & Garment Steamers,Garment Steamers,0.28451882845188287,0.2665916760404943,0.3050193050193043,0.36309523809523714,0.2881052002390914,0.2710911136107986,0.31274131274131145,0.36904761904761857,20.125588697017257,20.125588697017257,20.125588697017257,20.125588697017257,27,19,5.0,5.0
Pet Supplies,Dog,Dog Toys,0.4631664631664628,0.4071015689512786,0.3747899159663857,0.3626373626373614,0.48066748066748,0.4203137902559857,0.38823529411764574,0.39560439560439425,22.303767660910516,22.303767660910516,22.303767660910516,22.303767660910516,48,12,4.0,10.0
Computers & Laptops,Monitors,,0.38902619871478,0.3424657534246571,0.39382239382239287,0.3597883597883586,0.40286702916460576,0.35616438356164287,0.4034749034749029,0.3756613756613743,199.03561643835602,199.03561643835602,199.03561643835602,199.03561643835602,46,14,4.0,6.0
Health & Beauty,Bath & Body,Breast Care,0.3287981859410429,0.32980599647266284,0.32627865961199287,0.35714285714285715,0.3492063492063486,0.3553791887125214,0.3562610229276886,0.4030612244897957,34.180039138943144,34.180039138943144,34.180039138943144,34.180039138943144,52,27,5.0,6.0
Mother & Baby,Diapering & Potty,Diapering Care,0.36900726392251715,0.4074074074074071,0.4128919860627171,0.35714285714285715,0.38353510895883713,0.42504409171075713,0.4303135888501729,0.36813186813186716,9.110763209393342,9.110763209393342,9.110763209393342,9.110763209393342,7,4,2.0,3.0
Cameras,Video & Action Camcorder,Sports & Action Camera,0.48214285714285715,0.36589861751152003,0.3897707231040557,0.3461538461538457,0.5113240418118458,0.38156682027649713,0.4038800705467372,0.3461538461538457,136.58786692759287,136.58786692759287,136.58786692759287,136.58786692759287,62,26,5.0,7.0
Cameras,Camera Accessories,Straps,0.34171808258187,0.34562211981566715,0.3625,0.34391534391534284,0.35548172757475,0.36036866359447,0.37321428571428567,0.34391534391534284,19.387084148727972,19.387084148727972,19.387084148727972,19.387084148727972,19,12,3.0,4.0
Mother & Baby,Baby Health Care,Masks & Repellents,0.3054771315640871,0.3414195867026043,0.3265306122448971,0.34285714285714286,0.3167701863354028,0.35669362084456424,0.33951762523191004,0.35428571428571426,11.938266719430143,11.938266719430143,11.938266719430143,11.938266719430143,5,4,3.0,4.0
Mother & Baby,Baby Personal Care,Washcloths & Towels,0.3160980810234529,0.31491136600625574,0.3176972281449886,0.3416149068322971,0.32409381663112996,0.32221063607924855,0.3176972281449886,0.3416149068322971,17.79334637964774,17.79334637964774,17.79334637964774,17.79334637964774,34,14,5.0,6.0
"TV, Audio / Video, Gaming & Wearables",Video,Projectors,0.32787698412698285,0.3,0.33204633204633144,0.3392857142857143,0.3452380952380943,0.31224489795918287,0.34362934362934283,0.3452380952380943,80.27866927592943,80.27866927592943,80.27866927592943,80.27866927592943,82,25,5.0,8.0
Home Appliances,Appliances Parts & Accessories,Small Kitchen Appliance Parts & Accessories,0.6197636949516643,0.8787061994609157,0.3961904761904757,0.33571428571428574,0.6299677765843171,0.8939802336028743,0.3980952380952371,0.33571428571428574,24.846183953033258,24.846183953033258,24.846183953033258,24.846183953033258,25,16,3.0,3.0
Computers & Laptops,Storage,Internal Hard Drives,0.41784641784641713,0.4252100840336129,0.38726333907056715,0.32512315270935854,0.43371943371943283,0.4403361344537814,0.40619621342512857,0.33990147783251146,43.64774951076315,43.64774951076315,43.64774951076315,43.64774951076315,52,26,4.0,5.0
Groceries,Snacks,Nuts,0.4204081632653057,0.36874999999999997,0.36889692585894995,0.32512315270935854,0.4253968253968243,0.37142857142857144,0.37251356238698,0.3300492610837429,17.991389432485313,17.991389432485313,17.991389432485313,17.991389432485313,19,5,3.0,9.0
Computers & Laptops,Network Components,Access Points,0.3785488958990529,0.28940092165898573,0.29128014842300426,0.32019704433497426,0.3893645786390257,0.2976958525345614,0.30426716141001714,0.32019704433497426,36.91115459882571,36.91115459882571,36.91115459882571,36.91115459882571,47,22,4.0,5.0
Home Appliances,Appliances Parts & Accessories,Gas Stove Parts & Accessories,0.39922313336210574,0.40321217244294144,0.3421516754850086,0.31746031746031717,0.4182132067328429,0.4218089602704986,0.3650793650793643,0.3597883597883586,30.43131115459857,30.43131115459857,30.43131115459857,30.43131115459857,62,26,6.0,7.0
Mobiles & Tablets,Mobile Accessories,Wireless Chargers,0.35870048954161005,0.32640144665460996,0.32007233273056,0.31318681318681285,0.3711615487316414,0.33996383363471855,0.3345388788426757,0.3351648351648343,65.34794520547943,65.34794520547943,65.34794520547943,65.34794520547943,96,39,7.0,8.0
Groceries,Candy & Chocolate,Other Sweets,0.5788390284067514,0.4568006843455943,0.3721340388007043,0.3121693121693114,0.5981885549608885,0.4713430282292557,0.3791887125220457,0.3121693121693114,25.64305283757337,25.64305283757337,25.64305283757337,25.64305283757337,28,7,2.0,8.0
Home Appliances,Vacuums & Floor Care,Vacuum Cleaners & Floor Care,0.26145552560646856,0.26890756302520996,0.3054945054945043,0.3051948051948043,0.2677448337825686,0.27611044417767,0.31648351648351575,0.3051948051948043,22.4046966731898,22.4046966731898,22.4046966731898,22.4046966731898,32,17,4.0,5.0
Mother & Baby,Gifts,Gift Sets,0.32426303854875144,0.24052478134110714,0.2776280323450128,0.30357142857142855,0.33956916099773143,0.25218658892128143,0.29649595687331426,0.3125,47.85283757338543,47.85283757338543,47.85283757338543,47.85283757338543,23,11,2.0,5.0
Pet Supplies,Dog,Dog Flea & Tick,0.28733766233766145,0.25230414746543717,0.26285714285714284,0.3015873015873014,0.30844155844155713,0.26728110599078286,0.27047619047619,0.3121693121693114,11.52563600782777,11.52563600782777,11.52563600782777,11.52563600782777,34,6,3.0,7.0
Mother & Baby,Baby Personal Care,Bathing Tubs & Seats,0.2737226277372257,0.2788649706457914,0.28169014084507,0.29714285714285715,0.2810218978102186,0.2847358121330714,0.28772635814889286,0.3028571428571429,18.79608610567514,18.79608610567514,18.79608610567514,18.79608610567514,18,12,4.0,5.0
Computers & Laptops,Computer Components,RAM,0.38003663003663,0.38814016172506716,0.3414634146341457,0.2962962962962957,0.40293040293040283,0.4186882300089843,0.37979094076654996,0.34391534391534284,62.16751467710372,62.16751467710372,62.16751467710372,62.16751467710372,73,18,3.0,6.0
Home Appliances,Appliances Parts & Accessories,Water Purifiers & Filters Accessories,0.23246753246753143,0.24166666666666572,0.2716297786720314,0.29120879120879,0.23961038961038855,0.25238095238095143,0.27967806841046144,0.30219780219780146,17.369863013698627,17.369863013698627,17.369863013698627,17.369863013698627,30,11,3.0,5.0
Home Appliances,Appliances Parts & Accessories,Freezer Parts & Accessories,0.29584221748400713,0.2626373626373614,0.2780952380952372,0.2857142857142857,0.30330490405117144,0.27252747252747145,0.2933333333333329,0.3015873015873014,13.702544031311144,13.702544031311144,13.702544031311144,13.702544031311144,11,9,3.0,3.0
Mobiles & Tablets,Mobile Accessories,Parts & Tools,0.2350230414746543,0.22222222222222143,0.2421307506053257,0.2857142857142857,0.24292297564186857,0.23015873015873,0.2542372881355929,0.2916666666666657,23.736986301369857,23.736986301369857,23.736986301369857,23.736986301369857,94,11,3.0,7.0
Mobiles & Tablets,Mobile Accessories,Phone Batteries,0.31809523809523715,0.28174603174603147,0.2710084033613443,0.2857142857142857,0.33047619047619,0.29464285714285715,0.28361344537815,0.3167701863354028,51.31240188383028,51.31240188383028,51.31240188383028,51.31240188383028,139,17,3.0,7.0
Computers & Laptops,Computer Accessories,USB Lighting,0.3915009041591314,0.3869801084990957,0.4174397031539886,0.2857142857142857,0.40144665461121143,0.3978300180831814,0.43413729128014716,0.29813664596273287,16.603699330972056,16.603699330972056,16.603699330972056,16.603699330972056,17,12,3.0,4.0
Mother & Baby,Diapering & Potty,Diaper Bags,0.2695942190105614,0.2696025778732543,0.26785714285714285,0.2857142857142857,0.2768204558087814,0.27497314715359716,0.27455357142857145,0.3015873015873014,23.363600782778857,23.363600782778857,23.363600782778857,23.363600782778857,17,8,3.0,4.0
Health & Beauty,Personal Care,Eye Care,0.28307854507116426,0.2803837953091671,0.30379746835442994,0.27999999999999997,0.28782287822878144,0.28464818763326144,0.3092224231464728,0.27999999999999997,7.1992172211350285,7.1992172211350285,7.1992172211350285,7.1992172211350285,22,9,2.0,4.0
Groceries,Frozen,Meat,0.21288515406162428,0.21288515406162428,0.21288515406162428,0.27731092436974714,0.2240896358543414,0.2240896358543414,0.2240896358543414,0.2857142857142857,26.338624338624317,26.338624338624317,26.338624338624317,26.338624338624317,3,1,1.0,2.0
"TV, Audio / Video, Gaming & Wearables",Televisions,LED Televisions,0.41856586992773714,0.2726081258191343,0.3082706766917286,0.2767857142857143,0.43468593663146143,0.27916120576671,0.3107769423558886,0.2857142857142857,234.474363992172,234.474363992172,234.474363992172,234.474363992172,49,15,2.0,3.0
Home Appliances,Cooling & Heating,Heaters,3.3061874431301144,3.3548085901027,0.2899159663865543,0.27272727272727143,3.4995450409463147,3.5378151260504143,0.30672268907563,0.2857142857142857,255.84892367906056,255.84892367906056,255.84892367906056,255.84892367906056,366,84,5.0,5.0
Mother & Baby,Maternity Care,Maternity Accessories,0.2575928008998872,0.23152709359605855,0.24946695095948715,0.2662337662337657,0.2643419572553429,0.24384236453201855,0.2643923240938157,0.27922077922077854,12.886888454011714,12.886888454011714,12.886888454011714,12.886888454011714,9,5,3.0,3.0
Groceries,"Canned, Dry & Packaged Foods",Canned Food,0.31111111111111,0.29116684841875573,0.2902494331065757,0.2653061224489786,0.31746031746031717,0.29661941112322715,0.29931972789115574,0.27210884353741427,16.96673189823874,16.96673189823874,16.96673189823874,16.96673189823874,14,5,2.0,6.0
Health & Beauty,Makeup,Makeup Sets,0.3047982551799343,0.3098739495798314,0.29387755102040714,0.2631578947368414,0.31243184296619286,0.3151260504201671,0.2979591836734686,0.2631578947368414,39.265306122448855,39.265306122448855,39.265306122448855,39.265306122448855,16,5,2.0,3.0
Computers & Laptops,Network Components,Network adaptors,0.36727632229362284,0.2967032967032957,0.25630252100840284,0.2619047619047614,0.3821057834898657,0.30769230769230715,0.2731092436974786,0.26785714285714285,33.33307240704486,33.33307240704486,33.33307240704486,33.33307240704486,50,28,4.0,5.0
Mother & Baby,Baby Health Care,Nasal Aspirators,0.3841158841158828,0.4116071428571429,0.3135435992578843,0.2619047619047614,0.4025974025974014,0.4330357142857143,0.33395176252319,0.30357142857142855,9.571819960861058,9.571819960861058,9.571819960861058,9.571819960861058,23,15,4.0,5.0
Computers & Laptops,Network Components,Switches,0.26825396825396713,0.28021978021978,0.296875,0.25974025974025855,0.2777777777777771,0.28901098901098854,0.30580357142857145,0.2662337662337657,30.985518590997998,30.985518590997998,30.985518590997998,30.985518590997998,65,25,5.0,5.0
Home Appliances,Small Kitchen Appliances,Electric Multi cookers,0.24381868131868,0.2690302398331586,0.27505330490405,0.25850340136054284,0.25206043956043855,0.2794577685088629,0.2857142857142857,0.25850340136054284,23.65479452054794,23.65479452054794,23.65479452054794,23.65479452054794,16,12,2.0,2.0
Pet Supplies,Bird,Food,0.20793650793650714,0.2243107769423557,0.24547283702213143,0.2532467532467529,0.22142857142857145,0.23684210526315713,0.26156941649899285,0.27922077922077854,3.6219415943172573,3.6219415943172573,3.6219415943172573,3.6219415943172573,5,1,1.0,4.0
Computers & Laptops,Computer Accessories,Webcams,0.5880952380952371,0.35607675906183284,0.23308270676691714,0.25170068027210857,0.61095238095238,0.36673773987206715,0.23809523809523717,0.25170068027210857,46.953424657534,46.953424657534,46.953424657534,46.953424657534,54,31,4.0,4.0
Home Appliances,Appliances Parts & Accessories,Water Dispenser Accessories,0.2704269899841843,0.2564679415073114,0.2731092436974786,0.25170068027210857,0.27306273062730574,0.2575928008998872,0.2731092436974786,0.25170068027210857,13.347162426614458,13.347162426614458,13.347162426614458,13.347162426614458,21,16,3.0,4.0
Cameras,Camera Accessories,"Camera Cases, Covers and Bags",0.40712140712140715,0.3653679653679643,0.34391534391534284,0.25,0.4234234234234228,0.3826839826839814,0.35802469135802434,0.25595238095238,37.99295499021514,37.99295499021514,37.99295499021514,37.99295499021514,18,8,3.0,5.0
Home Appliances,Appliances Parts & Accessories,Dishwasher Parts & Accessories,0.29391660970608285,0.2642857142857143,0.1959183673469386,0.25,0.3089542036910457,0.2742857142857143,0.20408163265305998,0.2738095238095229,4.1718995290423715,4.1718995290423715,4.1718995290423715,4.1718995290423715,5,5,1.0,1.0
Groceries,Breakfast,Pancake & Waffle Mixes,0.24501197126895427,0.2096273291925457,0.22527472527472428,0.2467532467532457,0.24980047885075712,0.21428571428571427,0.23076923076923,0.2532467532467529,6.538461538461514,6.538461538461514,6.538461538461514,6.538461538461514,1,1,1.0,1.0
Mother & Baby,Maternity Care,Moisturizers & Creams,0.3273182957393472,0.2730158730158729,0.27232142857142855,0.2467532467532457,0.34285714285714286,0.2888888888888886,0.29017857142857145,0.2662337662337657,12.668493150684913,12.668493150684913,12.668493150684913,12.668493150684913,4,3,1.0,3.0
"TV, Audio / Video, Gaming & Wearables",TV Accessories,TV Adapters,0.6130252100840329,0.52787456445993,0.36,0.24404761904761857,0.6348739495798315,0.5452961672473857,0.3676190476190472,0.25595238095238,50.048532289628,50.048532289628,50.048532289628,50.048532289628,36,22,3.0,4.0
Pet Supplies,Dog,Dental & Healthcare,0.2626546681664786,0.2573609596510357,0.2619047619047614,0.24404761904761857,0.27840269966254144,0.2758996728462371,0.2876984126984114,0.2619047619047614,10.2183953033268,10.2183953033268,10.2183953033268,10.2183953033268,50,5,2.0,9.0
Health & Beauty,Bath & Body,Talcum Powder,0.20657759506680287,0.20861678004535142,0.22049689440993717,0.24369747899159572,0.21068859198355572,0.21315192743764144,0.22670807453416142,0.26050420168067145,4.4634050880626,4.4634050880626,4.4634050880626,4.4634050880626,20,10,4.0,5.0
Groceries,Beverages,Flavoring Syrups,0.20977443609022428,0.22011661807580143,0.21303258145363285,0.24060150375939715,0.23082706766917285,0.2390670553935857,0.23809523809523717,0.27067669172932285,7.654011741682972,7.654011741682972,7.654011741682972,7.654011741682972,13,2,1.0,3.0
Computers & Laptops,Computer Accessories,Surge Protector,0.19254658385093143,0.17857142857142858,0.1758241758241757,0.23809523809523717,0.19503105590062,0.18253968253968142,0.1758241758241757,0.23809523809523717,5.7929948839039715,5.7929948839039715,5.7929948839039715,5.7929948839039715,7,3,1.0,1.0
Cameras,Optics,Binoculars,0.29806659505907573,0.26071428571428573,0.25615763546798004,0.23809523809523717,0.33888292158968714,0.2785714285714286,0.25862068965517143,0.24603174603174574,30.80704500978457,30.80704500978457,30.80704500978457,30.80704500978457,64,27,4.0,5.0
Groceries,Wines Beers & Alcohol,Alcohol,0.3830645161290315,0.2753456221198143,0.27093596059113284,0.23809523809523717,0.4066820276497686,0.2891705069124414,0.2906403940886686,0.27891156462585004,94.77764659582829,94.77764659582829,94.77764659582829,94.77764659582829,277,6,3.0,7.0
Pet Supplies,Dog,Bowls & Feeders,0.29215896885069714,0.25691244239631283,0.22704081632653,0.23809523809523717,0.30075187969924716,0.2661290322580643,0.23214285714285715,0.23809523809523717,17.863013698630116,17.863013698630116,17.863013698630116,17.863013698630116,57,10,2.0,4.0
Health & Beauty,Skin Care,Gifts & Value Sets,0.37771613499768714,0.27346938775510143,0.2359307359307357,0.23602484472049573,0.3952843273231614,0.28775510204081567,0.24458874458874427,0.25465838509316713,39.742465753424575,39.742465753424575,39.742465753424575,39.742465753424575,30,10,2.0,2.0
